target,priority_reason,reported_file,reported_line,reported_column,location_validity,source_region,example_case_uid,example_raw_artifact,example_raw_row_or_line,source_snippet,validation_status
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/massip.c,0,,line_zero,project_source,yapall.masscan.O2g.000849562,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=46071; kind=invalid_load; operand=massip_pick:massip_pick:27:0; allocation=*@unicornscan_out_open,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/stack-tcp-core.c,0,,line_zero,project_source,yapall.masscan.O2g.000857715,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=56007; kind=invalid_load; operand=tcpcon_create_tcb:tcpcon_create_tcb:121:0; allocation=*@set_target,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/templ-pkt.c,0,,line_zero,project_source,yapall.masscan.O2g.000875673,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=78340; kind=invalid_load; operand=template_set_target_ipv6:template_set_target_ipv6:45:1; allocation=*@dns_set_cookie,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-banout.c,0,,line_zero,project_source,yapall.masscan.O2g.000890474,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=96624; kind=invalid_load; operand=banout_append:banout_append:40:0; allocation=*@unicornscan_out_open,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/templ-tcp-hdr.c,0,,line_zero,project_source,yapall.masscan.O2g.000910934,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=120936; kind=invalid_memcpy_dst; operand=tcp_add_opt:tcp_add_opt:372:0; allocation=*@.str.5.990:true(_),,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-http.c,0,,line_zero,project_source,yapall.masscan.O2g.000932525,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=145380; kind=invalid_memcpy_src; operand=http_change_requestline:2; allocation=*null,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/templ-nmap-payloads.c,0,,line_zero,project_source,yapall.masscan.O2g.000945319,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=163059; kind=invalid_store; operand=parse_c_string:1; allocation=*null,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/read-service-probes.c,0,,line_zero,project_source,yapall.masscan.O2g.000954345,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=173150; kind=invalid_store; operand=parse_line:parse_line:839:0; allocation=*null,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/util-safefunc.c,0,,line_zero,project_source,yapall.masscan.O2g.000955938,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=174743; kind=invalid_store; operand=safe_strcpy:safe_strcpy:27:0; allocation=*@.str.29.2012:true(_),,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/smackqueue.c,0,,line_zero,project_source,yapall.masscan.O2g.001047804,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=283601; kind=invalid_store; operand=enqueue:enqueue:20:0; allocation=*@.str.29.2012:true(_),,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-snmp.c,0,,line_zero,project_source,yapall.masscan.O2g.001093472,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=339889; kind=invalid_store; operand=asn1_length:2; allocation=*@.str.29.2012:true(_),,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-banner1.c,0,,line_zero,project_source,yapall.masscan.O2g.001100376,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349448; kind=points_to_top; operand=banner1_selftest:banner1_selftest:79:1,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/crypto-lcg.c,0,,line_zero,project_source,yapall.masscan.O2g.001100377,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349454; kind=points_to_top; operand=lcg_calculate_constants:lcg_calculate_constants:18:6,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/stack-tcp-app.c,0,,line_zero,project_source,yapall.masscan.O2g.001100398,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349476; kind=points_to_top; operand=application_event:1,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/vulncheck-ntp-monlist.c,0,,line_zero,project_source,yapall.masscan.O2g.001100406,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349479; kind=points_to_top; operand=set_target:0,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/crypto-primegen.c,0,,line_zero,project_source,yapall.masscan.O2g.001100408,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349481; kind=points_to_top; operand=squarefree1:1,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/stack-queue.c,0,,line_zero,project_source,yapall.masscan.O2g.001100409,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349482; kind=points_to_top; operand=stack_flush_packets:1,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-x509.c,0,,line_zero,project_source,yapall.masscan.O2g.001100416,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349486; kind=points_to_top; operand=ASN1_push:1,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-udp.c,0,,line_zero,project_source,yapall.masscan.O2g.001100582,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349497; kind=points_to_top; operand=handle_udp:5,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-oproto.c,0,,line_zero,project_source,yapall.masscan.O2g.001100583,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349498; kind=points_to_top; operand=handle_oproto:5,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/event-timeout.c,0,,line_zero,project_source,yapall.masscan.O2g.001100584,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349499; kind=points_to_top; operand=timeouts_add:1,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/event-timeout.h,0,,line_zero,project_header,yapall.masscan.O2g.001100585,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349499; kind=points_to_top; operand=timeouts_add:1,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/rawsock.c,0,,line_zero,project_source,yapall.masscan.O2g.001100588,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349500; kind=points_to_top; operand=rawsock_send_probe_ipv4:0,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/scripting-banner.c,0,,line_zero,project_source,yapall.masscan.O2g.001100600,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349509; kind=points_to_top; operand=register_script_for_ports:1,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-tcp-rdp.c,0,,line_zero,project_source,yapall.masscan.O2g.001100601,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349510; kind=points_to_top; operand=rdp_parse:3,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/syn-cookie.c,0,,line_zero,project_source,yapall.masscan.O2g.001100628,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349521; kind=points_to_top; operand=syn_cookie_ipv4:4,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-sctp.c,0,,line_zero,project_source,yapall.masscan.O2g.001100629,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349522; kind=points_to_top; operand=handle_sctp:6,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-icmp.c,0,,line_zero,project_source,yapall.masscan.O2g.001100696,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349532; kind=points_to_top; operand=handle_icmp:5,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/in-binary.c,0,,line_zero,project_source,yapall.masscan.O2g.001100698,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349533; kind=points_to_top; operand=readscan_binary_scanfile:1,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/massip-addr.c,0,,line_zero,project_source,yapall.masscan.O2g.001100750,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349549; kind=points_to_top; operand=macaddress_fmt:1,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/util-malloc.c,0,,line_zero,project_source,yapall.masscan.O2g.001100756,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349550; kind=points_to_top; operand=REALLOCARRAY:1,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/crypto-blackrock.c,0,,line_zero,project_source,yapall.masscan.O2g.001100778,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349553; kind=points_to_top; operand=blackrock_init:3,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/massip-rangesv6.c,0,,line_zero,project_source,yapall.masscan.O2g.001100782,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349555; kind=points_to_top; operand=range6list_add_range:1,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/massip-addr.h,0,,line_zero,project_header,yapall.masscan.O2g.001100819,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349557; kind=points_to_top; operand=range6list_add_range:3,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/crypto-siphash24.c,0,,line_zero,project_source,yapall.masscan.O2g.001100860,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349562; kind=points_to_top; operand=crypto_auth:1,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/in-filter.c,0,,line_zero,project_source,yapall.masscan.O2g.001100886,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349571; kind=points_to_top; operand=readscan_filter_pass:3,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-smb.c,0,,line_zero,project_source,yapall.masscan.O2g.001100888,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349573; kind=points_to_top; operand=smb_parse_record:0,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-ssl.c,0,,line_zero,project_source,yapall.masscan.O2g.001100889,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349574; kind=points_to_top; operand=ssl_parse_record:0,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-tcp-telnet.c,0,,line_zero,project_source,yapall.masscan.O2g.001100900,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349576; kind=points_to_top; operand=telnet_parse:0,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/stub-pcap.c,0,,line_zero,project_source,yapall.masscan.O2g.001100902,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349578; kind=points_to_top; operand=null_PCAP_DISPATCH:1,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-pop3.c,0,,line_zero,project_source,yapall.masscan.O2g.001101044,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349608; kind=points_to_top; operand=pop3_parse:0,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-ssh.c,0,,line_zero,project_source,yapall.masscan.O2g.001101045,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349609; kind=points_to_top; operand=ssh_parse:0,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-vnc.c,0,,line_zero,project_source,yapall.masscan.O2g.001101047,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349611; kind=points_to_top; operand=vnc_parse:0,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-versioning.c,0,,line_zero,project_source,yapall.masscan.O2g.001101048,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349612; kind=points_to_top; operand=versioning_tcp_parse:0,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-imap4.c,0,,line_zero,project_source,yapall.masscan.O2g.001101049,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349613; kind=points_to_top; operand=imap4_parse:0,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-memcached.c,0,,line_zero,project_source,yapall.masscan.O2g.001101050,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349614; kind=points_to_top; operand=memcached_tcp_parse:0,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-ftp.c,0,,line_zero,project_source,yapall.masscan.O2g.001101051,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349615; kind=points_to_top; operand=ftp_parse:0,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-mc.c,0,,line_zero,project_source,yapall.masscan.O2g.001101052,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349616; kind=points_to_top; operand=mc_parse:0,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-smtp.c,0,,line_zero,project_source,yapall.masscan.O2g.001101053,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349617; kind=points_to_top; operand=smtp_parse:0,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/out-null.c,0,,line_zero,project_source,yapall.masscan.O2g.001101059,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349622; kind=points_to_top; operand=null_out_close:1,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/out-binary.c,0,,line_zero,project_source,yapall.masscan.O2g.001101060,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349623; kind=points_to_top; operand=binary_out_open:1,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/out-grepable.c,0,,line_zero,project_source,yapall.masscan.O2g.001101074,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349628; kind=points_to_top; operand=grepable_out_open:1,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/rawsock-pcapfile.c,0,,line_zero,project_source,yapall.masscan.O2g.001101083,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349629; kind=points_to_top; operand=pcapfile_openwrite:1,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/proto-dns.c,0,,line_zero,project_source,yapall.masscan.O2g.001101089,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349634; kind=points_to_top; operand=dns_name_skip:1,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/util-extract.c,0,,line_zero,project_source,yapall.masscan.O2g.001101101,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349642; kind=points_to_top; operand=e_next_int32:1,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/main.c,0,,line_zero,project_source,yapall.masscan.O2g.001101147,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349658; kind=points_to_top; operand=main:1,,ok
masscan,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/masscan/src/crypto-blackrock2.c,0,,line_zero,project_source,yapall.masscan.O2g.001101155,/home/jimi/PaperExperiment/CompilerOptimization/Result/masscan/yapall/LLVM14-O2-g/run_20260427_yapall_docker_masscan_linked/log/CompilerOptimization_CompilerResult_masscan_LLVM14-O2-g_artifacts_masscan_O2_g_bc_subset_k0_default.log,line=349662; kind=points_to_top; operand=blackrock2_shuffle:1,,ok
